application-transaction,confirmed-round,fee,first-valid,genesis-id,global-state-delta,id,intra-round-offset,last-valid,receiver-rewards,round-time,sender,signature,tx-type
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAAB4=', 'AAAAAAAAAAk='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225584,1000,32225556,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 126}}]",G2MXOAER55WGIZD2J7FKPL7PXQBHIWO6UVWPA4AIYBDNWWV5YKTQ,37,32226556,0,1692265966,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': 'd01lLa2ZGOT77CYFqYXDpreM1dq1hUYghqiD+y3R7Fxo2DPeTGgTxEzkAND8ZYfNfdxkIs+3szfJuGRb/3tWDQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAAB8=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225611,1000,32225591,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 127}}]",2TKLLI7G44C3LENIZESHJR5KA5O372JZP6LPY6QRDNJGG24GIJNQ,2,32226591,0,1692266054,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': '/Sj+o3CiGZeKrspwMRNz9gGZxSuyIubYmT8CaeCc6Bnvs4mKdRbnHWF8qS4FUI6uQgmqbPc25Y5GvfSuirRNBA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAACQ=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225640,1000,32225620,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 128}}]",Z5DDZR5RKSSINISG6WJ7IDS4QQLBCIJINE34AFAWAWBOMAYULHJA,19,32226620,0,1692266149,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': 'nTrrK+iTWoWG64IOXfDh95cVZ1vos4fKhRV/nukIDGsT3G68sZOP7MMEvAFknHDHTAznvqEb7x5VI5xkUsogCQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAAC8=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225720,1000,32225645,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 129}}]",ARJZEMMK4QBN2HS2JHEOYTBLPXGNKMKQLWO27WSPZ3AGAVKTU5SA,45,32226645,0,1692266411,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': 'wWkUSgY+6a6Br1ND3kWUbmgtKvGE39siERyVt81chlbKWj0MbkhFiIPDbjUXTlapOBpevjk0WwF3h3fqoMZDDg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAc=', 'AAAAAAAAAAM=', 'AAAAAAAAADA=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225746,1000,32225725,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 130}}]",IDNQPEQIF7MWKSBTN4B53N5FWUJRC7W3TJF432PX5CDICWFWDWEQ,9,32226725,0,1692266496,PO4CQP555KPOQQ7GEEFUCFJNXLGJK6CHFCVJUL7IFKIFPU75GRNPJ5I5LQ,{'sig': 'gCFG7orUFhhSy2eUCThc/nw+TR0khPMoVekUkJQ05ehDg70rYNTsNI5Q60qQAFo7a/x+r+iLTTr2KevtqkuUAw=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAADA=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225798,1000,32225778,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 131}}]",TSIR5XMU3XMSHDL3QIX377OYRRN753WMDTXRJGODCRKVIQWLMR3A,0,32226778,0,1692266666,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'YpaQz7LLH9Pp64+jf8Kf4nvr/6HUJekkF2VAsNhs1s043OTurH674Rxk0CG8umUxv4Z3BGuz33wx+fJlgpZeCg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAE=', 'AAAAAAAAAAM='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225891,1000,32225869,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 132}}]",F5DAGSBRQZAVLCPL7EEGDZ5SXG5SI3HCEZPTAMSCM2KBXDVVJW6A,0,32226869,0,1692266968,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': '+yOEld/xSnZd9CMW/0S/clxw5H7i7LYKf54ZXlI82hJVK9nuFbZgHDZinBJWr7UJX+Hq18qqLmfKX8QFBfmQDw=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAU=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225940,1000,32225900,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 133}}]",TSRRVYZSBLUMBHOA67WYV7LF4IKOXOGGX64YDT4RCQ24GIMX76NQ,2,32226900,0,1692267127,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'QfuSz1PDCmuoCBcL2AwEiVZbfcWBTlU9VXcYAXavVFDztGZ4KQfjOQCVOHh7BAh8VuMBcRPDNaEEle//rI1vCg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAY=', 'AAAAAAAAAAM='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32225972,1000,32225947,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 134}}]",HITY6HWMOTI7WIOOPUB6FRPIQMLIR6B4MGWNKJZG2VDD5COGB3MQ,0,32226947,0,1692267232,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': '7mkhUrtVkbmQe+4SUNkhig2pXViK4WdDu54+9UYWcvvGCXP92vVg0OPI2tdaCUJ9iGehi2yt04XUHWD12Us3Bw=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAc=', 'AAAAAAAAAdI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226015,1000,32225980,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 135}}]",VQPGHH3KJFGII4X3YKYFITX36JCXGCJFOWAPOEH2OZWMSUY77U7A,2,32226980,0,1692267372,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'gY3o/5U23s/0qsb7gIHiI9Ya1rreFLbzUfiF6uPXRcQm8SzHKWs56UQKnkRsSrfU/ia2nbz3ycPD03lWAEvkCA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAg=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226150,1000,32226106,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 136}}]",NZ67AE7PT7PEWE7KRFATRSUALLXMUKDOKCT2U7NILKIEDXI7RXWQ,0,32227106,0,1692267813,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'xyIIQmXJUY6TISwTQn3b8pInM2/peR5CUeBPebFmO7nO0W5wmm3tTkWJRo2QEF6uQZqpLA0AErO8g14Cpm4+Bg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAk=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226194,1000,32226157,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 137}}]",7DKXIEHWOFIKBFQAOKECA3SWPO4GAQJZNAQPACSSWGSXFTVGDFEA,10,32227157,0,1692267958,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'C94HIZteARVS04xRVe+SkqdhzHa/UV6ThmC/vbtiEdFioNyxCPbF7khqdzfCoqT9/N3j7eHDTkfVoqEL9otTCA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAo=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226239,1000,32226202,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 138}}]",CBJXNP2RMF4XJEM2X5KSSW6LQTL4Y6CFNXYZOVJXJEHB2DVFDIZQ,0,32227202,0,1692268105,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'Mhyun3Ri2WXfOywW8xzKg6v/SXYv2ic29udBFDmgkRDeiAKf46chDwUveOljhQZoiECHZ7ZZe4CMR+JhpGwRDA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAs=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226279,1000,32226244,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 139}}]",5LXBRJABD245Z3NH4D66YHV6LJQ5XILX44GDA2MF2LNMWCR7WEEA,2,32227244,0,1692268236,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'uPmUgi0JDuKbN5BsAOhK8DmJkrXeBBjY4gEuNmQhAWnqQ29KP1F9XHp0vo0brbWLFCnTnNQA2rBOaS2kUi/YBQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAAw=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226324,1000,32226285,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 140}}]",KJAKZ2727FBWVRVYMDHSWHKUFFQ4WM7J6KP62L2N3SWDIE4MRCRQ,0,32227285,0,1692268384,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'NAMeXbCPhkQyy/9uiDAI2SCYnUvBjR2gDjc00KPUzS9GYfDaLMRoCsIJSs9y/QCvHQpZ267+O1W7rs5ngXXyBA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAA0=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226370,1000,32226330,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 141}}]",LMMZJ2Z5DMBNFZFX6TV64BSZBJT33EPZP63XOYVC2S3IQXXZUX2A,0,32227330,0,1692268535,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'XqrD4e5/z5y4N0WkH89dItb46j5CH98C9j3QNaiDV8hwIVR0DgFSIm195jeq3ne3NnPeLi6xkWs4w5eikd0NAQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAA8=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226424,1000,32226377,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 142}}]",WPMORSW5IX6H2F4Z3SZKAQSCRF4URBNF3III672T5EE4TQQ6CA5A,83,32227377,0,1692268713,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'lNY/KYRKG/a65f3sTx2TuDa0P9yLYXwyUoLb7HGYMjRgNk0BHyHg8Pzx9EqzSkmErAAhhSwapr7/qgtnYztuBQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABA=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32226475,1000,32226430,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 143}}]",RJ7TMJY5IJFGBQYU7VI5YSRIZKWJS4RHTGBMYHPUSJ266JATMXPA,45,32227430,0,1692268879,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'm8AkcqlAt2KfUQ4XM3UMsEjRjp7JEBD0/Mu94PtSxsN2/GTzcnXKyri0M54sH03POHvhcCq1hBveOpoZIyGIBA=='},appl
"{'accounts': [], 'application-args': ['k1IxUA==', 'AAAAAAAAHCA='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228496,1000,32228491,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9wZXJpb2Q=', 'value': {'action': 2, 'uint': 1692282693}}]",6UPSCXROFZHAHBZWCDTN42VKLVOLF42V62MA6AV5XZEISBZ7NE4Q,19,32229491,0,1692275497,LLMQ2MSJXOO6VPSPS3G6OQ2IALA2CHURZ4XG6YJFCEW5WZE25IENFHT7WE,{'sig': 'G9tcE815HIPAXJuYh3TjCxICO5AAhpuskeOnFQAvTGcgiewJQU01+wtPJ0CJioKvyeDtSeHVEioEg76/CjmWCQ=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABE=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228557,1000,32228535,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 144}}]",R6ZFG5XZTURYLEX4IUGMV3MP77BCP6I3Q45AADQIQ42EL7STOIDQ,0,32229535,0,1692275696,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'FY9MDZj5S05egAwoznlkWIilo6U/S302mQbL21u8ii9smB54PxHfd3cOIijgUT9Dr2VxHP2g/DQg5hk8cOyoDg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABI=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228583,1000,32228563,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 145}}]",AE7YXMLEPV2YILB2HJ66KUBLZQG435WPNAJX42FUWWKF35RDU7XQ,2,32229563,0,1692275781,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'zlkmx5G5NqsI3l1Ifjvq7U/+cVFT72vIC0bTNX1o792R/obmlxmiKRF1+Uwlr6bfRRGGNOXfovHYK4WrVAtnCA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABM=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228610,1000,32228589,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 146}}]",XHTANNB3KDOXO76IHQVOR2DEJTJ3HKDLLAC6TTYN3JMG6JJLNQRQ,44,32229589,0,1692275868,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': '02FhEt2iX3gVNtMJ3zJdYMkmFb9kQRakpodWXt1eWRqh8qMddkm/qMS/JIzytDputMmzYRIpBGqu8lDrrtmGBA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABc=', 'AAAAAAAAAs8='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228640,1000,32228620,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 147}}]",QJQDOMFA6OU36OHBKCW4CAZAN7I2AMN4HMVKUENQ6F7SSPXD7W3A,0,32229620,0,1692275966,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'GvartWb1YYOvTHEcKRhrhsoLH6kppzat7bbmCPjRn6PhmlYuWMJ3xJSNBRpSdOPbhBuLgBUFEecBAG5hPi41Dg=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABk=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228668,1000,32228647,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 148}}]",K3ZKOXK6ZQFRIZQ573U2DJA2IOPMYYKCFU7NZ2NX3U2KK45S7Q3Q,45,32229647,0,1692276057,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'rAAsNv2TP4CZjJWth/pNzWXkBvijMPQnWWQEbh4/kDNV5dEX/D9jNYYLUfaBzxkWBYMNifQqM5i0RY1KteTGAA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAABo=', 'AAAAAAAAAAg='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228695,1000,32228673,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 149}}]",T5MDF37MYES5WVCI2QQDNN4YDZZW3YRJJFZAKB66SVNI62ZUVL4Q,0,32229673,0,1692276146,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'bC4qfk8G3ANPsxHPuKEAEJwmTdAOk3d25MmhVxLfCVDKb4fSMELjMsLZNWiU36N1gHQQeV+fJF5EhpCFx+xdDA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAB4=', 'AAAAAAAAAAk='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228724,1000,32228702,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 150}}]",S4BKJJBWWQGSFQ4MCXDLKAHXM2KSTSRHVMC5EAXJX2WTROAS2AMA,0,32229702,0,1692276241,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'pzNxeHnMLEppvkc4jVGwRx4i8Z3Kgdi8FiC6k6AvPqnDlpo2MHob/XZX1CRxCLRQnEeWNIBh6YuQa0DPfuuoCA=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAAB8=', 'AAAAAAAAAAI='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228753,1000,32228731,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 151}}]",N7W53K5HDZ3Z4XZSPM7K2E5ZQUE52CEZH63GHAMC3MCBT36YZLDA,0,32229731,0,1692276336,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': '04xQ8fTqQVGrZEiGZY+CzoSLFMZdV6yMe8PwYb9Al5USLlNOM5aulq6zeLx1Q2NgyPhdj5kKyXofWvmjAgdlBw=='},appl
"{'accounts': [], 'application-args': ['Kps0OQ==', 'AAAAAAAAAAg=', 'AAAAAAAAAAM=', 'AAAAAAAAACQ=', 'AAAAAAAAAAE='], 'application-id': 271974356, 'foreign-apps': [], 'foreign-assets': [], 'global-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'local-state-schema': {'num-byte-slice': 0, 'num-uint': 0}, 'on-completion': 'noop'}",32228807,1000,32228785,testnet-v1.0,"[{'key': 'c3VibWlzc2lvbl9jb3VudGVy', 'value': {'action': 2, 'uint': 152}}]",CUVFB6FOLAESDDS5NIG2QID5WFH3356PAOF2GXCTH5RK44ALEHCQ,2,32229785,0,1692276513,VY4DN3TCJ4J64OR5HMYBASBVXZNCVB634J54EGJ542YRVZ6J46T44665KU,{'sig': 'jWa5VbtmRRAG5brznHiBzWDi73+TGP+fswfPQAFuQ2wrrMF+WDezxfeTm3bGnx6ZllR2sGFxj0hFUpsC42cLAQ=='},appl
